# BEAST v1.10.2
# Generated Sun Dec 02 19:56:22 SAST 2018 [seed=1543773381244]
# -beagle outbreak_25_expo_norm1_prior_clock_cp123.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
3136000	-4813.6133023103275	-17.614615768922377	-4795.998686541405	0.4191369781156633	2018.4959315150352	3.7439083067081356	3.0759283858058675	6.214607771830974	6.493734872992875	0.31071057375638256	0.21457475091630976	0.26659233386295844	0.20812234146434777	0.5184054058309874	0.08780506075930683	0.2149031968677303	0.6972917423729679	0.2633291831978428	0.6444991075504312	2.0932424658294386	0.0053206859601334835	0.0053206859601334835	-4795.998686541405	0.0	-14.64788342707845
3137000	-4816.283836334222	-15.29083709890479	-4800.992999235317	0.4668721918817901	2018.448196301269	3.6176952286735764	1.6829650092738753	4.552366973325263	15.015776473920445	0.29362427054403956	0.21694318104038035	0.2591406318647718	0.23029191655080683	0.2574625006368883	0.10508180698566004	0.1720700480522553	0.7228481449620895	0.31514250048001086	0.5160416132575962	2.1699617841901158	0.00611839179387343	0.006118391793873429	-4800.992999235317	0.0	-11.918999760453186
3138000	-4806.304493607091	-6.720581403962965	-4799.583912203128	0.38552804782663896	2018.529540445324	2.785385295412242	1.122290089005006	5.31665769618778	13.06309077250915	0.30266045474193465	0.22280248792256363	0.25243880324798157	0.22209825408751874	0.28797228213259685	0.0949444270846235	0.2925504880153553	0.6125050849000262	0.28474028965045756	0.8773649307571186	1.8387162450626278	0.007013759829391832	0.00701375982939183	-4799.583912203128	0.0	-3.744263697401779
3139000	-4815.102359403688	-12.286388079186626	-4802.815971324501	0.39067546343222487	2018.5243930297186	3.0641282236249996	4.02707017980551	11.510844645746076	5.859281513908656	0.32317176945090287	0.2225784306796099	0.24255094172747863	0.21169885814200717	0.8415331489445548	0.022081105009122262	0.1590323672121513	0.8188865277787312	0.06622168808808264	0.4769413402581854	2.458265243194583	0.007823283001827528	0.007823283001827528	-4802.815971324501	0.0	-7.794319697256729
3140000	-4814.9162371165185	-14.395480603184742	-4800.520756513334	0.5349164520140438	2018.3801520411369	3.687133334598155	2.4075666289325963	6.7297915575967195	9.557470142659675	0.317989561606058	0.20676488269264717	0.2467798441213826	0.22846571157991075	0.46290269742674145	0.04901100313519251	0.25598310557374604	0.6950058912910663	0.14698500646421103	0.7676985986942315	2.086380430522789	0.0067926951312094076	0.006792695131209408	-4800.520756513334	0.0	-10.96682551298511
3141000	-4817.082520625443	-17.874883589254264	-4799.207637036189	0.6309497985281005	2018.2841186946227	4.372184910086216	1.4654985967362393	3.002187986509157	8.82952853870398	0.3192991665123069	0.21076858267560583	0.24146653923217515	0.22846571157991075	0.23044708877968478	0.010285650340888635	0.22609585915470687	0.7636184905044093	0.030846876928306566	0.6780661319605411	2.29235276267108	0.006322482240132006	0.006322482240132006	-4799.207637036189	0.0	-15.848384349131077
3142000	-4810.604192978238	-12.731806075203494	-4797.872386903035	0.3944179555479124	2018.520650537603	3.266934244341025	1.9207081546718268	6.356456547185232	11.633543489861125	0.3122302881279066	0.2258871019129972	0.24601955070191361	0.21586305925718122	0.1424267998214609	0.03228208879642805	0.19544202773861757	0.7722758834649592	0.0968146482807666	0.5861346610535231	2.3183419168330444	0.007009656041038066	0.007009656041038067	-4797.872386903035	0.0	-9.753268452862434
3143000	-4817.853786528488	-13.181444722605821	-4804.672341805882	0.354136973731565	2018.5609315194192	3.0164037901661906	1.1473151570482476	5.728186184184579	7.148024552327957	0.2997898663909996	0.23291774583348682	0.26272344283992255	0.2045689449355897	0.8105102776566238	0.05048093030151898	0.20844157215313838	0.7410774975453474	0.15139334826958972	0.6251205621282172	2.224685585768484	0.007263330346412075	0.0072633303464120745	-4804.672341805882	0.0	-10.227641087899467
3144000	-4822.035828604754	-13.185012493339796	-4808.850816111414	0.3858138684197106	2018.529254624731	3.1068346923718213	4.225118752751702	10.298848845656908	10.79518464623104	0.3059284961313649	0.23291774583348682	0.26272344283992255	0.19843031519522436	0.6249777887714538	0.03906132309652674	0.26688084108475524	0.6940578358187227	0.11714571138253171	0.8003811316371406	2.08353440517346	0.005612676669693895	0.005612676669693895	-4808.850816111414	0.0	-8.35877591838516
3145000	-4809.874776562357	-10.732173733084963	-4799.142602829272	0.31905621410492113	2018.596012279046	2.741015763487781	2.8084361216383513	11.221611882661744	10.142522657655457	0.295526371351907	0.22299880315708523	0.26902956899609387	0.21244525649491253	0.793443187310185	0.035825425395331366	0.1995277942691496	0.7646467803355239	0.10744118762047468	0.5983879589149227	2.2954396484189945	0.00852141946753666	0.008521419467536656	-4799.142602829272	0.0	-5.716961629897275
