# BEAST v1.10.2
# Generated Sun Dec 02 20:12:52 SAST 2018 [seed=1543774369072]
# -beagle outbreak_25_expo_cauchy_prior_clock_cp123.xml
state	joint	prior	likelihood	treeModel.rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	CP1.nu	CP2.nu	CP3.nu	CP1.mu	CP2.mu	CP3.mu	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
4748000	-4820.499476391724	-20.381845978659598	-4800.117630413064	0.46882225995060123	2018.4462462332	3.7844676137771525	1.738936077114866	2.098932645715477	15.814347930967498	0.31084916785992833	0.2134551514123272	0.2539399804041702	0.22175570032357741	0.41990268627216365	0.07050924048788693	0.24485141298530816	0.6846393465268078	0.21145866246220352	0.7343144236640682	2.0552604696716523	0.006051913732598484	0.006051913732598485	-4800.117630413064	0.0	-17.063279917186023
4749000	-4813.243707232355	-13.980527063630834	-4799.263180168724	0.5272480348755476	2018.3878204582752	3.604450379362142	0.5462413153813449	-1.1948882341441966	7.564218019290894	0.3147474541600181	0.2134551514123272	0.25583039876850927	0.2159669956591486	0.67336576863011	0.12569332688169324	0.21690287742692993	0.6574037956913795	0.3769568725874091	0.6504961906770416	1.9735004141245138	0.006699139696573658	0.006699139696573655	-4799.263180168724	0.0	-13.431625566169709
4750000	-4810.762752079262	-14.939823914809628	-4795.822928164453	0.46924224688403693	2018.4458262462667	3.4188461913447323	0.8252679437570802	1.1269473409203716	14.434210410697618	0.3082904751846261	0.22809486224821937	0.23813378621951214	0.22548087634764552	1.95112973890533	0.06474875519020622	0.1998704407841076	0.7353808040256888	0.19418284857239124	0.5994155628608594	2.207584335222215	0.006138013475803328	0.006138013475803324	-4795.822928164453	0.0	-10.307375016132053
4751000	-4806.788916591831	-9.666221938344854	-4797.122694653486	0.5176818684040537	2018.3973866247468	3.520923938190858	0.6941912075064136	0.7337093281423164	9.060978780346884	0.31503062531854176	0.22089299579963884	0.25291974459689764	0.21115663428492484	0.279947865758056	0.05474612107984091	0.18522591838396157	0.7600279605362001	0.16418474314052192	0.5554963389732521	2.281574132511613	0.005371306719167394	0.0053713067191673925	-4797.122694653486	0.0	-9.91546908680523
4752000	-4806.6866664255695	-7.3369224495337555	-4799.349743976036	0.39265404990860275	2018.5224144432423	2.9155921162499556	0.7198700885958561	1.8060076892543475	9.93079189098146	0.30854870361891	0.22737491749927058	0.25291974459689764	0.21115663428492484	0.18455629951130995	0.021468450983258676	0.277147441801281	0.701384107215463	0.06438432606340654	0.8311708783501689	2.105527584601713	0.006979687225477561	0.00697968722547756	-4799.349743976036	0.0	-6.329954801547688
4753000	-4815.592940929471	-17.367849690141195	-4798.22509123933	0.5271896255981872	2018.3878788675527	3.993280120662605	0.6606585283904225	0.17472886932557252	14.102156002320447	0.30854870361891	0.23129534606427368	0.2554379641384764	0.20471798617834294	0.6339238180715414	0.068290131789984	0.2747342887947803	0.6569755794152383	0.20480350983440845	0.8239337828497721	1.972214925656333	0.005370219789492548	0.0053702197894925485	-4798.22509123933	0.0	-16.573974601556234
4754000	-4807.121225148487	-7.905588973508618	-4799.2156361749785	0.3810943308017462	2018.533974162349	2.8615419434969582	0.6965845534761663	2.416376797117847	8.657551187032313	0.30854870361891	0.23001965362896074	0.24217828881409062	0.21925335393804168	0.42406686957385475	0.018676308635392776	0.2202013693831725	0.7611223219814373	0.05601063373317599	0.6603884358974282	2.284859362654079	0.007673536565676402	0.007673536565676405	-4799.2156361749785	0.0	-6.166125192419051
4755000	-4819.348280417504	-19.86054193166306	-4799.487738485841	0.5513627752605735	2018.3637057178903	3.999578610817247	1.7141231631012155	4.734043973514439	14.72633674229783	0.3072310895096063	0.22702899854633782	0.24391439631428402	0.2218255156297749	0.3378712352658536	0.1021990942010644	0.24458690332850527	0.6532140024704327	0.3064971855471687	0.7335211537628631	1.960922819180848	0.0066624490461953045	0.006662449046195302	-4799.487738485841	0.0	-15.380445454436355
4756000	-4814.467129473216	-21.735568048462934	-4792.731561424754	0.4542878129137843	2018.460780680237	3.849681747946374	4.164502589234036	6.009453337855049	9.946027413252775	0.30703786105912306	0.22405730123339687	0.24482686820969535	0.22407796949778777	0.4448526039578437	0.02721267420443676	0.27779144906031555	0.6949958767352499	0.0816113696513079	0.8331022693660003	2.086350367218956	0.006127234244010336	0.006127234244010335	-4792.731561424754	0.0	-16.48645069484349
4757000	-4820.877927078382	-21.419595324987416	-4799.458331753394	0.6011245282955499	2018.3139439648553	4.379757114131519	1.4987138988232525	4.293432804741312	9.16991100160387	0.3040158358003612	0.22029649384487568	0.2533352901415667	0.22235238021319953	0.5449686693809777	0.033986198454092446	0.24013174735509898	0.7258820541908108	0.10192530819434974	0.7201600493646554	2.1790694607179044	0.005726751269194143	0.005726751269194145	-4799.458331753394	0.0	-17.88260297630592
4758000	-4802.829764505099	-7.101430736535095	-4795.728333768564	0.3347212204624738	2018.5803472726884	2.544697074983126	0.7906092226158954	2.9459266820009513	15.20469561633733	0.312611089412953	0.2172703910895375	0.24776613928431307	0.22235238021319953	0.45112092436823603	0.07785202911927824	0.23639935805681372	0.6857486128239104	0.23347983659474045	0.7089665370910516	2.0585904435949156	0.009371630366397977	0.009371630366397982	-4795.728333768564	0.0	-3.5912447938911254
4759000	-4813.592391307629	-9.918926339984191	-4803.6734649676455	0.5455004906936268	2018.369568002457	3.3761379715160245	0.9181460936034093	1.466290932746808	7.103758763629683	0.3170572353418398	0.22717754398954748	0.2447946900059112	0.2109705306627046	0.4348465443209149	0.08359072231894402	0.21112961653666143	0.7052796611443969	0.25069029553438454	0.6331820625222893	2.117221884729552	0.0051986835897510734	0.005198683589751075	-4803.6734649676455	0.0	-9.270673667738292
4760000	-4811.198958905552	-17.4981982355663	-4793.700760669985	0.4138575791186893	2018.501210914032	3.3358805328288392	2.057264472205282	5.717043791494652	13.720084824944728	0.2968302047370843	0.22339998679796214	0.25406740896193664	0.22570239950301996	1.4529896302613292	0.05140878651520016	0.23316134592419457	0.7154298675606077	0.15417600813863164	0.6992556721056649	2.1476924063437064	0.0061991113394183565	0.006199111339418356	-4793.700760669985	0.0	-10.338553667245815
4761000	-4806.52131254054	-9.069024971528227	-4797.452287569012	0.37005647908834455	2018.5450120140624	2.848143772595349	0.5981742933977001	0.22920664075993713	9.205710708727182	0.30450899288371697	0.22339998679796214	0.24638862081530402	0.22570239950301996	0.6256644331923299	0.02421518655538809	0.2071911113174716	0.7685937021271427	0.07262184253927359	0.6213704043624858	2.3072881528561875	0.00810292655601306	0.008102926556013057	-4797.452287569012	0.0	-8.811289740096084
4762000	-4817.591164209417	-15.615980409515739	-4801.975183799901	0.4617176897424886	2018.4533508034083	3.3431984716444316	3.8455120547760533	9.414477087666485	9.925046572620207	0.3167637987724777	0.21351050993300677	0.24486914924436956	0.22485654205014907	0.33944052225825605	0.034748501957030435	0.2887732444490907	0.676478253593881	0.10421147207877297	0.8660368996112789	2.0307611887298664	0.008424784533322068	0.008424784533322068	-4801.975183799901	0.0	-9.545179330668416
4763000	-4817.1254427415115	-17.24620000288281	-4799.879242738629	0.3868051582108091	2018.52826333494	3.233172510112175	2.333664160194595	8.057681270115891	26.187292929686635	0.316560064943364	0.22616833266051245	0.25003884705445495	0.2072327553416717	1.0044615106375576	0.05226212886527161	0.2585929159382057	0.689144955196525	0.15673519939810154	0.7755254736560098	2.068786130207607	0.007086487897019766	0.0070864878970197664	-4799.879242738629	0.0	-8.651436789612113
4764000	-4806.863206168193	-10.757448550755834	-4796.105757617437	0.38888329907983876	2018.5261851940709	2.9188904812408936	1.0070537580664156	5.012952209100537	9.014542010367853	0.3087784416465011	0.21826320506901067	0.26028949397579887	0.21266885930869242	0.5467248638333719	0.0693347208967496	0.2082771329600679	0.7223881461431847	0.20793625405078087	0.6246274056060019	2.168580885774933	0.006590569838787113	0.006590569838787112	-4796.105757617437	0.0	-7.081449024183618
4765000	-4815.403222547592	-15.379911794731447	-4800.023310752861	0.5805854233700332	2018.3344830697808	3.911660817298471	0.7342487653053401	0.029334848328278706	11.66209106509325	0.3087784416465011	0.2218729866851935	0.25490567340696113	0.2144428982613473	0.43474772770943226	0.05638053961683126	0.22365084594800505	0.7199686144351659	0.16908639794979172	0.6707334870644384	2.161317546471057	0.005535503513250457	0.005535503513250455	-4800.023310752861	0.0	-15.26091172046539
4766000	-4803.626713927351	-9.317845082563878	-4794.308868844788	0.3321536686442306	2018.5829148245066	2.649959433594987	1.1093544674031848	6.071150421497587	9.482461135357868	0.3087784416465011	0.224045119165079	0.24964748315851507	0.21752895602990788	1.2270499747432109	0.0744305096006071	0.16343634175544253	0.7621331486439527	0.22321862918419094	0.4901489504947748	2.2878938246546894	0.009580445719998632	0.009580445719998632	-4794.308868844788	0.0	-3.4818793766715834
4767000	-4806.016835577462	-9.454691322474027	-4796.562144254988	0.3508269161541314	2018.5642415769967	2.647971617992032	0.7054953690683956	4.917687311040537	11.161669380085018	0.3086788864106534	0.22258934479692347	0.25098118998614366	0.21775057880628254	1.006826654679128	0.019888594091070064	0.20536057533002983	0.7747508305789024	0.05964630274912491	0.6158805892855547	2.325771611012352	0.007154048626591426	0.007154048626591423	-4796.562144254988	0.0	-4.769644297671327
4768000	-4813.563630654902	-15.059074726407601	-4798.5045559284945	0.45194664535614026	2018.4631218477946	3.4936559038194996	0.9604867008110053	1.2634555321060947	7.737108463785339	0.3047152645975051	0.2201535041863768	0.25494481179929196	0.2201864194168292	0.7211798416280377	0.08439324031254652	0.1905713789934707	0.7250353806939851	0.25309706350344513	0.5715274852869807	2.1765277800833163	0.007551147239266723	0.007551147239266721	-4798.5045559284945	0.0	-13.667769309043901
4769000	-4805.121602074983	-11.697002063731707	-4793.424600011251	0.3995425843224039	2018.5155259088283	3.101680888409813	0.4243605142511221	0.6528588190736304	13.975134126577684	0.3096277504116963	0.2215551643931503	0.25494481179929196	0.21387227339586448	0.15741666648799346	0.05388642433682591	0.20668316429710534	0.739430411366071	0.1616064949259167	0.6198470608009173	2.2197410976499112	0.007424106595547356	0.007424106595547357	-4793.424600011251	0.0	-11.702544400096773
4770000	-4811.902079653035	-12.621165985598315	-4799.280913667437	0.4962810066505933	2018.4187874865002	3.338737516923444	0.6097791617916092	2.5564074177508656	12.745109456169207	0.3096277504116963	0.2215551643931503	0.250847050809558	0.21797003438559842	0.6228671592559303	0.07793384498107714	0.21872377407280758	0.7033423809461175	0.23372520404706976	0.6559570971703593	2.11140624554609	0.006538290610629242	0.006538290610629243	-4799.280913667437	0.0	-9.956244013392343
4771000	-4809.170113552118	-9.776559577539702	-4799.393553974578	0.39465405610002807	2018.5204144370507	2.9447303962336497	0.5769672642797574	0.6213193798607226	8.611588187111085	0.3168441625137261	0.2215007943372378	0.24757010125385137	0.21408494189518784	1.0669584215190795	0.06062687651345358	0.2314408346999219	0.7079322887866266	0.18182124964171878	0.6940958235564749	2.1251849688869124	0.006401935409119788	0.006401935409119788	-4799.393553974578	0.0	-8.653174470461
4772000	-4821.047261284941	-13.264796627020925	-4807.78246465792	0.43140012014060203	2018.4836683730102	3.0733651419652865	1.5041768419153032	5.384213746417189	12.355996593418666	0.31877091663749085	0.22877978814811248	0.23398445158135173	0.21846484363304808	1.4577433215439537	0.08376839038949316	0.14307320904176166	0.7731584005687473	0.2512231257322508	0.4290794966560962	2.3209911985701024	0.00782587942028095	0.00782587942028095	-4807.78246465792	0.0	-6.573798201970243
4773000	-4828.578500856916	-19.34342260536474	-4809.235078251551	0.6716895207127414	2018.243378972438	4.238296089958437	1.0542154721606039	3.10790610378054	12.920732901511588	0.3115463265616315	0.21470907359046928	0.255620855684816	0.2181237441630863	1.3781760307380126	0.02881658544793432	0.22703617484547095	0.7441472397065969	0.08642153245991664	0.680886158057622	2.2339008313545095	0.003823682879995446	0.0038236828799954473	-4809.235078251551	0.0	-14.639463076219592
4774000	-4820.332753276447	-16.611921406387772	-4803.72083187006	0.4574358799025214	2018.4576326132483	3.511746808601658	3.6063700468140825	7.538355715360651	9.964626858361955	0.30852681063676335	0.2134593688494116	0.25375247765859904	0.22426134285522903	0.2351674885170535	0.13332351700879685	0.14990845721119755	0.7167680257800078	0.39983996971688146	0.44957854650410084	2.151709504841553	0.006104810631193647	0.006104810631193644	-4803.72083187006	0.0	-11.43722215187154
4775000	-4812.7849762127635	-8.021766260692923	-4804.763209952071	0.3457269043696737	2018.569341588781	2.6549925054641417	1.6993927635691628	8.590406537983144	11.663068059195968	0.30061339431368245	0.23291082734148605	0.2473640310541946	0.21911174729063995	0.29484202505664037	0.04989636621210423	0.19655140041254027	0.7535522333753578	0.14964022854207948	0.5894616925202726	2.2621342535248488	0.00768334256384041	0.0076833425638404085	-4804.763209952071	0.0	-2.672902966594143
4776000	-4809.366848609647	-7.7228608713029026	-4801.643987738344	0.41942647954392226	2018.4956420136068	2.956358775663617	0.6495888064525066	0.6451858738973514	8.215494746527016	0.31189867514547687	0.2130527593872985	0.24511934165699234	0.22992922381023528	0.44253093081155004	0.004815517807979619	0.2067552304678945	0.7884292517241283	0.01444183695204074	0.6200631887293762	2.366833694881648	0.008531656018941031	0.008531656018941026	-4801.643987738344	0.0	-7.641338053356343
4777000	-4817.586902600574	-6.672985991761655	-4810.9139166088125	0.46500893766348994	2018.4500595554873	2.9689931029925765	0.47856897904934165	0.48491891222175076	9.72002348725069	0.3229098231536977	0.20732011874192965	0.2508519823023612	0.21891807580201447	0.4188807069689012	0.17571648851514754	0.1715802112040704	0.6527033002807846	0.5269773632060547	0.5145725824748909	1.9593897112350613	0.009674496378306793	0.00967449637830679	-4810.9139166088125	0.0	-6.720660239153608
4778000	-4800.553248076329	-2.0319833941806467	-4798.521264682148	0.3339299821388742	2018.5811385110119	2.3911462068490046	0.4118258412796391	1.2777225248898207	9.134791827881948	0.3086848476276157	0.2242099680351453	0.2611473488574621	0.20595783547977997	0.7998956942524404	0.10684588999699442	0.2632293447213577	0.6299247652816503	0.32043302171478644	0.7894302189390768	1.8910094424435424	0.0088756834155168	0.0088756834155168	-4798.521264682148	0.0	-0.764921985128151
4779000	-4800.9071891026215	-3.0838715543519912	-4797.823317548269	0.37752362946152085	2018.5375448636892	2.4808156173150424	0.3890304805951145	1.6781043086111584	9.86393901610491	0.3005735419694695	0.22257174077174885	0.24851875169956342	0.2283359655592213	0.7058620958437573	0.017951957695229948	0.22623667515466891	0.7558113671501037	0.05383829036512645	0.6784884420407407	2.268916084523154	0.007936409842607668	0.007936409842607664	-4797.823317548269	0.0	-1.628184317638946
4780000	-4809.865426729062	-14.478324246288345	-4795.387102482774	0.4133221161860313	2018.5017463769648	3.0937911610730913	1.1828158513691494	3.3292888550267086	10.410209870038631	0.32050016218570837	0.21187976623812244	0.24279336208408592	0.22482670949208636	2.0948660034966546	0.11533234066537655	0.18488275955193256	0.6997848997826933	0.34588406181918024	0.5544671985778821	2.1007268266025556	0.0072364157331402746	0.007236415733140271	-4795.387102482774	0.0	-8.034528987984073
4781000	-4811.257885734711	-13.304554002927954	-4797.953331731783	0.38718497189033596	2018.5278835212605	3.0946210464273296	0.5695308832958631	-0.4209233214183579	12.455925474909977	0.2970886839526645	0.2241563830232604	0.2633535519750254	0.21540138104905274	1.6585496531402328	0.07044317363813835	0.2743029325275776	0.6552538938342867	0.2112605266209399	0.8226401365322651	1.9670464930593978	0.006869701153308438	0.006869701153308437	-4797.953331731783	0.0	-10.47638339787884
4782000	-4817.910973814347	-19.72457617628436	-4798.186397638063	0.44263662807720966	2018.4724318650735	3.4248272335842156	2.2083593993977524	5.8668535158906545	15.123634865840243	0.3085663859451767	0.21351472158861962	0.262517511417154	0.21540138104905274	2.386497121184344	0.06815391433407222	0.24657438396292375	0.6852717017030066	0.2043949908823988	0.739481649064126	2.057158775112359	0.005317201821468374	0.0053172018214683765	-4798.186397638063	0.0	-10.467819387603418
4783000	-4811.471352408918	-14.567874025028093	-4796.903478383891	0.41093042767380916	2018.504138065477	3.0410699544765762	3.4306450165008653	9.3400154338161	9.807381799988505	0.3192456820345589	0.22335944709953132	0.24073518436279254	0.21665968650312037	0.7884705649198128	0.06581138731879303	0.27421999936166086	0.6599686133195484	0.19736970418231564	0.8223914182619056	1.9811998960631931	0.006873739448945648	0.006873739448945648	-4796.903478383891	0.0	-7.81227745738555
4784000	-4815.041197504381	-16.80102597982041	-4798.2401715245605	0.570086455072155	2018.3449820380786	4.169276062584347	0.7391996907006	-0.2343424530264817	9.550361365497473	0.312551358778037	0.2168065166710513	0.2539824380477944	0.21665968650312037	0.31777610634730324	0.03957504420417891	0.1872239832059924	0.7732009725898312	0.11868637155063254	0.5614885764708607	2.321118998107905	0.005348732281741977	0.0053487322817419745	-4798.2401715245605	0.0	-17.278239032324834
4785000	-4808.167491261261	-9.802541712878057	-4798.364949548382	0.41012340935400643	2018.5049450837969	2.8513596214158206	1.4144481491039027	5.898975929164092	8.355489228139255	0.3040007288481516	0.2168065166710513	0.2544233344231833	0.2247694200576169	0.8315237105514561	0.030765692583243125	0.2839288231023143	0.685305484314445	0.09226694484808076	0.8515083803518967	2.057260189187089	0.008164119601442565	0.008164119601442567	-4798.364949548382	0.0	-4.91194279157305
4786000	-4805.803530154166	-10.508981842787712	-4795.294548311378	0.4218872646647807	2018.493181228486	2.9586802735495095	1.2803118528916666	4.712449174015905	9.931914978916181	0.30695066729191245	0.2117933528088745	0.2544233344231833	0.22683264547603285	1.1639382452728388	0.0539984414238628	0.28747931250396636	0.6585222460721731	0.16194243647391568	0.8621563710941675	1.976857958306857	0.007742317353469845	0.007742317353469845	-4795.294548311378	0.0	-5.225382896779256
4787000	-4813.687163483832	-10.258656430099808	-4803.428507053732	0.39787965893947214	2018.5171888342113	2.9856579258987	1.1547479423595588	3.37111070973259	8.025777483588081	0.31427304804115	0.22056638177619461	0.24065284102441561	0.22450772915824285	0.4168795370281861	0.03559438550215044	0.3791558920270974	0.5852497224707544	0.10674829422878027	1.13709631869439	1.7568967158876958	0.00820037263655078	0.008200372636550778	-4803.428507053732	0.0	-7.551539830464071
